time,price,volume
2017-07-01 00:00:00.000,39.66735060754385,80312696.1619569
2017-07-02 00:00:00.000,41.74012532796501,126399632.64905638
2017-07-03 00:00:00.000,46.461905249250265,349496232.39890057
2017-07-04 00:00:00.000,54.94055714275195,533812123.822935
2017-07-05 00:00:00.000,53.18472546021047,367820239.4073277
2017-07-06 00:00:00.000,51.349615273798875,159698130.64283195
2017-07-07 00:00:00.000,46.9101965899092,254504449.66973853
2017-07-08 00:00:00.000,52.225380888820716,307404069.4898581
2017-07-09 00:00:00.000,49.139120405794806,184603569.5610025
2017-07-10 00:00:00.000,46.122322334685656,183020952.80287257
2017-07-11 00:00:00.000,45.17531655973416,202185644.41646644
2017-07-12 00:00:00.000,48.112053480815796,191140947.26776278
2017-07-13 00:00:00.000,46.32610552758751,125125818.676646
2017-07-14 00:00:00.000,42.47270435237382,165084741.15542287
2017-07-15 00:00:00.000,39.3599164745288,160383040.83940086
2017-07-16 00:00:00.000,40.977722650268845,194934382.5653011
2017-07-17 00:00:00.000,42.23544370507771,174770974.5419437
2017-07-18 00:00:00.000,43.96968265651814,204857736.2034084
2017-07-19 00:00:00.000,40.808311846719626,125881990.75320783
2017-07-20 00:00:00.000,44.559477809782734,186082595.2037763
2017-07-21 00:00:00.000,45.681161758405295,171759823.15363976
2017-07-22 00:00:00.000,46.536432869605974,84250578.75746347
2017-07-23 00:00:00.000,44.35164193221348,102841058.64855823
2017-07-24 00:00:00.000,44.68535422536415,74085761.90483752
2017-07-25 00:00:00.000,42.27705394243063,103883871.04968297
2017-07-26 00:00:00.000,41.79791533850362,75157427.10370693
2017-07-27 00:00:00.000,42.01199566083673,51682007.14268642
2017-07-28 00:00:00.000,40.613443914000825,91184315.29772855
2017-07-29 00:00:00.000,41.089118351897085,67955805.02810958
2017-07-30 00:00:00.000,40.33551668561418,45401186.37063602
2017-07-31 00:00:00.000,43.25623141628681,116716645.68027659
2017-08-01 00:00:00.000,43.086058420190966,114291304.10131623
2017-08-02 00:00:00.000,41.97360873627897,61890277.21176676
2017-08-03 00:00:00.000,42.748340163591,57849172.893359594
2017-08-04 00:00:00.000,43.40667948080554,62401608.4471795
2017-08-05 00:00:00.000,46.80635712690973,137955383.78765956
2017-08-06 00:00:00.000,45.0497004143323,87806515.82253693
2017-08-07 00:00:00.000,45.61671649007052,68335972.06080054
2017-08-08 00:00:00.000,48.68083406123701,121911252.64676632
2017-08-09 00:00:00.000,48.112943472508164,147273811.94548064
2017-08-10 00:00:00.000,46.447334345430114,77396219.556275
2017-08-11 00:00:00.000,46.514848641355954,83055441.02597345
2017-08-12 00:00:00.000,46.05202451159524,94112549.03563525
2017-08-13 00:00:00.000,45.49699128995619,152507955.42559707
2017-08-14 00:00:00.000,45.17536671820172,78683792.27736202
2017-08-15 00:00:00.000,43.18263754816203,132155267.24233605
2017-08-16 00:00:00.000,43.8600420488999,87220765.17883298
2017-08-17 00:00:00.000,43.82756023309984,87186150.87823288
2017-08-18 00:00:00.000,46.02803740815319,166520023.86008453
2017-08-19 00:00:00.000,45.92085890866426,136148932.58637446
2017-08-20 00:00:00.000,46.307641085892335,75846080.05409709
2017-08-21 00:00:00.000,47.63030338557997,115216386.85041216
2017-08-22 00:00:00.000,46.26970209680545,100296455.39069103
2017-08-23 00:00:00.000,53.34111202060729,303881498.73884684
2017-08-24 00:00:00.000,49.373887306220475,223964302.355187
2017-08-25 00:00:00.000,50.59337008712765,97396636.0532011
2017-08-26 00:00:00.000,51.05524950436802,85720136.32835953
2017-08-27 00:00:00.000,60.57343440403569,522262557.8609556
2017-08-28 00:00:00.000,61.78499022029038,336960257.0547295
2017-08-29 00:00:00.000,62.58837804209474,171372832.63789657
2017-08-30 00:00:00.000,64.70913445082766,126135698.71307592
2017-08-31 00:00:00.000,72.07096119453698,401750472.2616407
2017-09-01 00:00:00.000,85.74900643199518,1004841969.8092201
2017-09-02 00:00:00.000,78.59617271819377,788251049.4377356
2017-09-03 00:00:00.000,78.61096174905751,421115487.5313815
2017-09-04 00:00:00.000,67.71412284698128,540443272.1978565
2017-09-05 00:00:00.000,73.17978578909559,575256828.8088063
2017-09-06 00:00:00.000,80.32849214856066,458836837.2547316
2017-09-07 00:00:00.000,79.07488176385246,275890229.17097753
2017-09-08 00:00:00.000,72.45067652427919,411561540.5668386
2017-09-09 00:00:00.000,69.88536258926085,205808273.2250129
2017-09-10 00:00:00.000,65.72967307094714,263083942.21249947
2017-09-11 00:00:00.000,67.48372302965512,216855351.69533503
2017-09-12 00:00:00.000,64.73901108590437,353552678.399359
2017-09-13 00:00:00.000,61.905245005788025,412442096.9688919
2017-09-14 00:00:00.000,41.97670146887961,580293129.740179
2017-09-15 00:00:00.000,48.40544193549847,1285348362.1400738
2017-09-16 00:00:00.000,48.640870233258134,447653727.57460344
2017-09-17 00:00:00.000,48.72887672118188,206604311.38734013
2017-09-18 00:00:00.000,53.67176571192777,332753265.87517923
2017-09-19 00:00:00.000,51.9490893834729,239846520.5052904
2017-09-20 00:00:00.000,50.27791058620102,125455371.76409277
2017-09-21 00:00:00.000,46.30842110034284,200857838.25921136
2017-09-22 00:00:00.000,47.66782053247434,188910214.25008434
2017-09-23 00:00:00.000,48.62027892084146,118569111.7136835
2017-09-24 00:00:00.000,47.005069965258606,65877415.9138262
2017-09-25 00:00:00.000,50.7619027687647,174668224.8393106
2017-09-26 00:00:00.000,51.2164312592989,149559785.7346289
2017-09-27 00:00:00.000,55.25331773926172,186778754.03935814
2017-09-28 00:00:00.000,53.22902373262487,169677846.91172588
