time,Risky Asset Return,Multiplier,Cushion,Risky Allocation,Tether Allocation,Backup,CPPI,Strategy,HOLD,SPREAD
2021-02-17 00:00:00.000,-0.0510424786586032,2.0,87.38179889436344,174.76359778872688,662.6182011056366,0.0,837.3817988943634,837.3817988943634,880.9970557680005,-43.61525687363701
2021-02-18 00:00:00.000,-0.0958399519530774,2.0,78.46143168393166,156.92286336786333,671.5385683160683,0.0,828.4614316839317,828.4614316839317,836.02878235067,-7.567350666738321
2021-02-19 00:00:00.000,0.2028219355262237,2.0,63.42195199841626,126.84390399683252,686.5780480015837,0.0,813.4219519984163,813.4219519984163,755.903824018792,57.518127979624296
2021-02-20 00:00:00.000,-0.0810815672196203,2.0,89.1486781167564,178.2973562335128,660.8513218832436,0.0,839.1486781167564,839.1486781167564,909.2177006779574,-70.069022561201
2021-02-21 00:00:00.000,-0.0065823172388728,2.0,74.69204904222829,149.38409808445658,675.3079509577717,0.0,824.6920490422283,824.6920490422283,835.496904563169,-10.804855520940691
2021-02-22 00:00:00.000,0.0264507862189042,2.0,73.70875551819347,147.41751103638694,676.2912444818065,0.0,823.7087555181935,823.7087555181935,829.997398885238,-6.2886433670445285
2021-02-23 00:00:00.000,-0.0559507366173468,2.0,77.60806458753996,155.2161291750799,672.39193541246,0.0,827.60806458754,827.60806458754,851.9514826453981,-24.343418057858116
2021-02-24 00:00:00.000,-0.1195584128175886,2.0,68.9236078253009,137.8472156506018,681.0763921746991,0.0,818.9236078253009,818.9236078253009,804.2841696291473,14.639438196153606
2021-02-25 00:00:00.000,0.1834101534884036,2.0,52.4428135107911,104.8856270215822,697.5571864892089,0.0,802.4428135107911,802.4428135107911,708.1252308539742,94.31758265681685
2021-02-26 00:00:00.000,-0.1277808027999549,2.0,71.67990246154693,143.35980492309386,678.3200975384531,0.0,821.6799024615469,821.6799024615469,838.0025881339129,-16.322685672365992
2021-02-27 00:00:00.000,0.0064933892742033,1.6,53.36127149922902,85.37803439876643,717.9832371004626,0.0,803.361271499229,803.361271499229,730.9219446737216,72.43932682550746
2021-02-28 00:00:00.000,0.0063609865852041,1.4,53.9156643120466,75.48193003686524,728.4337342751813,0.0,803.9156643120466,803.9156643120466,735.6681053895458,68.24755892250084
2021-03-01 00:00:00.000,-0.0531052033539967,1.4,54.39580385643637,76.15412539901092,728.2416784574255,0.0,804.3958038564364,804.3958038564364,740.3476803390912,64.04812351734518
2021-03-02 00:00:00.000,0.0561311389429524,1.4,50.351623540876176,70.49227295722665,729.8593505836495,0.0,800.3516235408762,800.3516235408762,701.031366222024,99.32025731885221
2021-03-03 00:00:00.000,-0.0089201100721387,1.4,54.30843510864281,76.03180915209992,728.2766259565428,0.0,804.3084351086428,804.3084351086428,740.3810552428001,63.92737986584268
2021-03-04 00:00:00.000,0.003653625378333,1.4,53.63022300202215,75.082312202831,728.5479107991912,0.0,803.6302230020221,803.6302230020221,733.7767747347082,69.85344826731398
2021-03-05 00:00:00.000,-0.0120844420802472,1.4,53.90454564335039,75.46636390069054,728.4381817426598,0.0,803.9045456433504,803.9045456433504,736.4577201809102,67.44682546244019
2021-03-06 00:00:00.000,-0.0044118973660918,1.4,52.99257673978559,74.18960743569983,728.8029693040858,0.0,802.9925767397856,802.9925767397856,727.5580395168331,75.43453722295249
2021-03-07 00:00:00.000,0.0190496132715907,1.4,52.6652598061487,73.73136372860817,728.9338960775406,0.0,802.6652598061487,802.6652598061487,724.3481281186099,78.31713168753879
2021-03-08 00:00:00.000,0.0186695561537146,1.6,54.06981377116574,86.51170203386519,717.5581117373006,0.0,804.0698137711657,804.0698137711657,738.14667983327,65.92313393789573
2021-03-09 00:00:00.000,0.1738426965666764,2.0,55.6849488502404,111.3698977004808,694.3150511497596,0.0,805.6849488502404,805.6849488502404,751.9275507220952,53.757398128145155
2021-03-10 00:00:00.000,-0.0638774300394424,2.0,75.04579218284687,150.09158436569373,674.9542078171531,0.0,825.0457921828469,825.0457921828469,882.6446637624006,-57.5988715795537
2021-03-11 00:00:00.000,-0.0292797988037962,1.6,65.45832750301815,104.73332400482906,710.7250034981892,0.0,815.4583275030182,815.4583275030182,826.2635910032307,-10.805263500212504
2021-03-12 00:00:00.000,-0.0044198905330352,1.4,62.39175684810402,87.34845958734563,725.0432972607584,0.0,812.391756848104,812.391756848104,802.070759299754,10.320997548350078
2021-03-13 00:00:00.000,-0.0151100449634782,1.4,62.005686218498795,86.80796070589831,725.1977255126005,0.0,812.0056862184988,812.0056862184988,798.5256943439007,13.479991874598113
2021-03-14 00:00:00.000,0.1166262176148231,2.0,60.694014029044865,121.38802805808973,689.3059859709551,0.0,810.6940140290449,810.6940140290449,786.4599351978717,24.23407883117318
2021-03-15 00:00:00.000,-0.0513501820916455,2.0,74.85104060518188,149.70208121036376,675.1489593948181,0.0,824.8510406051819,824.8510406051819,878.1817827455984,-53.33074214041653
2021-03-16 00:00:00.000,-0.0336383747548945,2.0,67.16381147553136,134.32762295106272,682.8361885244686,0.0,817.1638114755314,817.1638114755314,833.086988292046,-15.923176816514683
2021-03-17 00:00:00.000,0.031022623923989,2.0,62.645248554769296,125.29049710953859,687.3547514452307,0.0,812.6452485547693,812.6452485547693,805.0632959764517,7.581952578317555
