time,price,volume,log_return,log_volume_variation,Decoded_States
2017-08-21 00:00:00.000,47.63030338557997,115216386.85041216,0.028162202696578653,0.418105960887992,4
2017-08-22 00:00:00.000,46.26970209680545,100296455.39069104,-0.028981819892459182,-0.138681630840491,4
2017-08-23 00:00:00.000,53.34111202060729,303881498.73884684,0.14222000178478256,1.108507464361157,1
2017-08-24 00:00:00.000,49.37388730622048,223964302.355187,-0.07728567891983218,-0.30515114396230203,3
2017-08-25 00:00:00.000,50.59337008712765,97396636.0532011,0.024398854365538902,-0.8326950020588058,1
2017-08-26 00:00:00.000,51.05524950436802,85720136.32835953,0.00908782820512899,-0.1277039116149794,3
2017-08-27 00:00:00.000,60.57343440403569,522262557.8609556,0.17094805082150977,1.8070826848407329,1
2017-08-28 00:00:00.000,61.78499022029038,336960257.0547295,0.019804037480677827,-0.4382054540268001,3
2017-08-29 00:00:00.000,62.58837804209474,171372832.63789657,0.012919148320533758,-0.6761235009047972,1
2017-08-30 00:00:00.000,64.70913445082766,126135698.71307592,0.03332276657135136,-0.30648318956032483,3
2017-08-31 00:00:00.000,72.07096119453698,401750472.2616407,0.10774883264317303,1.1584728787837477,1
2017-09-01 00:00:00.000,85.74900643199518,1004841969.80922,0.17377329337498004,0.9167543840299501,1
2017-09-02 00:00:00.000,78.59617271819377,788251049.4377356,-0.08710149408317225,-0.2427689343824433,1
2017-09-03 00:00:00.000,78.61096174905751,421115487.5313815,0.0001881470705198396,-0.6269095165346954,3
2017-09-04 00:00:00.000,67.71412284698128,540443272.1978565,-0.14921638474386523,0.2494825640246532,1
2017-09-05 00:00:00.000,73.17978578909559,575256828.8088063,0.07762446498501152,0.062426922607290436,3
2017-09-06 00:00:00.000,80.32849214856066,458836837.2547316,0.09320514688722614,-0.22612192739894255,1
2017-09-07 00:00:00.000,79.07488176385246,275890229.17097753,-0.01572910534572003,-0.5086916062635751,3
2017-09-08 00:00:00.000,72.45067652427919,411561540.5668386,-0.08748926741770102,0.3999554945277275,1
2017-09-09 00:00:00.000,69.88536258926085,205808273.2250129,-0.0360497842385854,-0.6930135378302928,3
2017-09-10 00:00:00.000,65.72967307094714,263083942.21249947,-0.06130575384856485,0.24552813025604792,1
2017-09-11 00:00:00.000,67.48372302965512,216855351.69533503,0.02633596005290073,-0.1932426039371684,3
2017-09-12 00:00:00.000,64.73901108590437,353552678.399359,-0.04152245528031351,0.4888019445248801,1
2017-09-13 00:00:00.000,61.905245005788025,412442096.9688919,-0.0447590635823607,0.15406333118570004,3
2017-09-14 00:00:00.000,41.97670146887961,580293129.740179,-0.38849017220138515,0.341437547037323,1
2017-09-15 00:00:00.000,48.40544193549847,1285348362.1400738,0.14249750665188676,0.7952516875557087,1
2017-09-16 00:00:00.000,48.64087023325813,447653727.5746034,0.004851884720716182,-1.0547650555003543,1
2017-09-17 00:00:00.000,48.72887672118188,206604311.38734013,0.001807676709477235,-0.7732145792788323,3
2017-09-18 00:00:00.000,53.67176571192777,332753265.87517923,0.0966152795525117,0.4765958472773484,1
2017-09-19 00:00:00.000,51.9490893834729,239846520.5052904,-0.032622896387827005,-0.32740205114712495,3
2017-09-20 00:00:00.000,50.27791058620102,125455371.76409276,-0.0326983613870131,-0.6480491290248054,1
2017-09-21 00:00:00.000,46.30842110034284,200857838.25921136,-0.08224200152306027,0.4706472936251984,1
2017-09-22 00:00:00.000,47.66782053247434,188910214.25008437,0.028932722503085984,-0.06132554017525038,3
2017-09-23 00:00:00.000,48.62027892084146,118569111.7136835,0.019784157348884168,-0.46577583352620167,1
2017-09-24 00:00:00.000,47.005069965258606,65877415.9138262,-0.033785238129100836,-0.5877003313775866,3
2017-09-25 00:00:00.000,50.7619027687647,174668224.8393106,0.07689066024429803,0.9750926360461634,1
2017-09-26 00:00:00.000,51.2164312592989,149559785.7346289,0.008914275855981035,-0.1551920989792137,3
2017-09-27 00:00:00.000,55.25331773926172,186778754.0393581,0.07586798458049415,0.22222856545058534,1
2017-09-28 00:00:00.000,53.22902373262487,169677846.91172588,-0.0373245817059753,-0.09602316185486615,3
2017-09-29 00:00:00.000,51.79012111303063,154896418.83075184,-0.02740438749446472,-0.09114499314318891,4
2017-09-30 00:00:00.000,54.38356598699032,105840949.36553062,0.04886259342046051,-0.38081913833779524,4
2017-10-01 00:00:00.000,53.99049574877554,80305648.32667075,-0.007253985973043164,-0.27609753079822497,4
2017-10-02 00:00:00.000,53.15837672769154,76504280.01526351,-0.015532328638981685,-0.0484932716067803,4
2017-10-03 00:00:00.000,52.07234797772415,67468069.3947269,-0.02064163890815074,-0.1256922472265245,4
2017-10-04 00:00:00.000,51.39603139360603,61524791.32343394,-0.013073099635073415,-0.09221423541765361,4
2017-10-05 00:00:00.000,51.40244889038653,54277539.95438461,0.0001248558689019852,-0.12532969199603627,4
2017-10-06 00:00:00.000,51.91891051764906,44817534.72458885,0.009997273201097112,-0.19151104959286158,4
2017-10-07 00:00:00.000,52.21251891350045,38758320.363649525,0.0056392037549528595,-0.14525401113388625,4
2017-10-08 00:00:00.000,52.94602111008093,81816121.40391849,0.013950632874327962,0.7471288555554096,4
2017-10-09 00:00:00.000,49.72308038751972,123267165.56647828,-0.06280370551831416,0.4098797702302228,4
2017-10-10 00:00:00.000,50.57011902672842,72947152.68439586,0.016891649371390205,-0.5246188344479563,4
2017-10-11 00:00:00.000,50.70873200301891,45029158.25621101,0.002737255832355956,-0.4824250019669165,4
2017-10-12 00:00:00.000,59.33263136780763,282760399.9315893,0.15706130605050417,1.8372896545038593,1
