time,Risky Asset Return,Multiplier,Cushion,Risky Allocation,Tether Allocation,Backup,CPPI,Strategy,HOLD,SPREAD
2019-05-21 00:00:00.000,-0.0424344789682011,1.4,26.67118247426913,37.33965546397678,739.3315270102923,0,776.6711824742691,776.6711824742691,556.7805767585954,219.8906057156737
2019-05-22 00:00:00.000,-0.00025016750262,1.4,25.086693649803124,35.12137110972437,739.9653225400788,0,775.0866936498031,775.0866936498031,533.15388308423,241.93281056557316
2019-05-23 00:00:00.000,-0.0352031717348282,1.4,25.07790742410407,35.1090703937457,739.9688370303584,0,775.0779074241041,775.0779074241041,533.0205053087866,242.05740211531747
2019-05-24 00:00:00.000,0.0070545765160092,1.4,23.84195678958281,33.37873950541593,740.4632172841668,0,773.8419567895828,773.8419567895828,514.2564929222165,259.58546386736634
2019-05-25 00:00:00.000,0.1207082208933076,1.6,24.077429661431665,38.523887458290666,735.553542203141,0,774.0774296614317,774.0774296614317,517.8843547003909,256.1930749610408
2019-05-26 00:00:00.000,0.0217742479406402,1.4,28.727579578415884,40.218611409782234,738.5089681686336,0,778.7275795784159,778.7275795784159,580.3972537847537,198.33032579366215
2019-05-27 00:00:00.000,0.0832091576621447,1.6,29.603309595080646,47.36529535212904,732.2380142429516,0,779.6033095950806,779.6033095950806,593.0349674927296,186.56834210235104
2019-05-28 00:00:00.000,0.0634379623609318,1.6,33.544535923750004,53.67125747800001,729.87327844575,0,783.54453592375,783.54453592375,642.380907601997,141.16362832175298
2019-05-29 00:00:00.000,-0.0345855739032705,1.4,36.94933113550326,51.72906358970456,735.2202675457987,0,786.9493311355033,786.9493311355033,683.1322434398337,103.81708769566956
2019-05-30 00:00:00.000,0.0023745732687086,1.4,35.160251783774584,49.224352497284414,735.9358992864902,0,785.1602517837746,785.1602517837746,659.5057227486383,125.6545290351363
2019-05-31 00:00:00.000,-0.0564743876515878,1.6,35.27713861538416,56.44342178461466,728.8337168307695,0,785.2771386153842,785.2771386153842,661.0717674084375,124.20537120694667
2019-06-01 00:00:00.000,0.0548651938133115,1.4,32.08953093313778,44.92534330639289,737.1641876267449,0,782.0895309331378,782.0895309331378,623.7381441502931,158.35138678284466
2019-06-02 00:00:00.000,-0.0200288973764592,1.4,34.55436860077259,48.37611604108162,736.1782525596909,0,784.5543686007726,784.5543686007726,657.9596583178542,126.59471028291841
2019-06-03 00:00:00.000,0.0207706699407612,1.4,33.58544833711403,47.01962767195964,736.5658206651544,0,783.585448337114,783.585448337114,644.7814518435557,138.80399649355832
2019-06-04 00:00:00.000,-0.0719330277840768,1.6,34.56207750422584,55.299324006761346,729.2627534974645,0,784.5620775042258,784.5620775042258,658.1739945637231,126.38808294050273
2019-06-05 00:00:00.000,-0.047311320178542,1.6,30.584229694006808,48.93476751041089,731.6494621835959,0,780.5842296940068,780.5842296940068,610.829546326014,169.7546833679928
2019-06-06 00:00:00.000,0.0218153849331246,1.4,28.269061240459223,39.57668573664291,738.6923755038163,0,778.2690612404592,778.2690612404592,581.9303940852703,196.3386671551889
2019-06-07 00:00:00.000,0.0736837080815933,1.4,29.13244187418138,40.78541862385393,738.3470232503274,0,779.1324418741814,779.1324418741814,594.6254296365254,184.507012237656
2019-06-08 00:00:00.000,0.053742619633109,1.4,32.13766275404703,44.992727855665834,737.1449348983812,0,782.137662754047,782.137662754047,638.4396362117551,143.69802654229193
2019-06-09 00:00:00.000,0.0036813241690056,1.4,34.555689813450044,48.377965738830056,736.17772407462,0,784.55568981345,784.55568981345,672.7510547393839,111.80463507406614
2019-06-10 00:00:00.000,-0.0306247574065681,1.4,34.73378478797167,48.627298703160335,736.1064860848113,0,784.7337847879717,784.7337847879717,675.22766945692,109.50611533105166
2019-06-11 00:00:00.000,0.1196846058370155,1.6,33.24458556185061,53.191336898960984,730.0532486628896,0,783.2445855618506,783.2445855618506,654.5489858855994,128.69559967625116
2019-06-12 00:00:00.000,0.0462043249177401,1.4,39.61076975254662,55.45507765356526,734.1556920989814,0,789.6107697525466,789.6107697525466,732.8884232623357,56.72234649021095
2019-06-13 00:00:00.000,-0.0087460338965081,1.4,42.17303417879043,59.0422478503066,733.1307863284839,0,792.1730341787904,792.1730341787904,766.7510380991989,25.42199607959151
2019-06-14 00:00:00.000,-0.026705779729113,1.4,41.65664867776559,58.31930814887182,733.3373405288937,0,791.6566486777656,791.6566486777656,760.0450075298006,31.611641147964974
2019-06-15 00:00:00.000,0.0071731999281752,1.4,40.09918608038754,56.13886051254255,733.960325567845,0,790.0991860803875,790.0991860803875,739.7474129744977,50.35177310588983
2019-06-16 00:00:00.000,0.0413714183848048,1.4,40.50188135058397,56.70263389081756,733.7992474597664,0,790.501881350584,790.501881350584,745.0537690641141,45.448112286469836
2019-06-17 00:00:00.000,-0.0075145440771695,1.4,42.84774974080142,59.986849637121985,732.8609001036795,0,792.8477497408014,792.8477497408014,775.8777002632414,16.970049477559996
2019-06-18 00:00:00.000,-0.0198369319828835,1.4,42.39697591515278,59.35576628121389,733.0412096339389,0,792.3969759151528,792.3969759151528,770.0473330861204,22.349642829032405
2019-06-19 00:00:00.000,0.0132401111639435,1.4,41.21953961664042,57.70735546329658,733.5121841533438,0,791.2195396166404,791.2195396166404,754.7719565160902,36.44758310055022
2019-06-20 00:00:00.000,0.0057596180515329,1.4,41.98359141795163,58.77702798513228,733.2065634328194,0,791.9835914179516,791.9835914179516,764.7652211237904,27.21837029416122
2019-06-21 00:00:00.000,-0.0053564742738378,1.4,42.32212464935026,59.250974509090355,733.0711501402599,0,792.3221246493503,792.3221246493503,769.1699766965595,23.152147952790756
2019-06-22 00:00:00.000,0.0205280282329853,1.4,42.00474832869247,58.80664766016945,733.198100668523,0,792.0047483286925,792.0047483286925,765.049937504176,26.95481082451647
2019-06-23 00:00:00.000,0.0228446558093287,1.6,43.2119328521477,69.13909256343632,724.0728402887114,0,793.2119328521477,793.2119328521477,780.7549042209055,12.457028631242224
2019-06-24 00:00:00.000,-0.0336031598817943,1.4,44.7913916247287,62.70794827462018,732.0834433501085,0,794.7913916247287,794.7913916247287,798.5909812792775,-3.799589654548754
2019-06-25 00:00:00.000,-0.0093723473959848,1.4,42.684206412997355,59.75788897819629,732.926317434801,0,792.6842064129974,792.6842064129974,771.755800855191,20.9284055578064
2019-06-26 00:00:00.000,0.0040754708883508,1.4,42.124134717842935,58.97378860498011,733.1503461128628,0,792.1241347178429,792.1241347178429,764.5226373847096,27.601497333133352
2019-06-27 00:00:00.000,-0.0360603570943176,1.6,42.36448067647825,67.7831690823652,724.581311594113,0,792.3644806764783,792.3644806764783,767.6384271368562,24.726053539622058
2019-06-28 00:00:00.000,-0.1333959705773706,1.6,39.920195394383654,63.87231263101385,726.0478827633698,0,789.9201953943837,789.9201953943837,739.9571113349808,49.96308405940283
2019-06-29 00:00:00.000,0.038264708967433,1.4,31.39988625794831,43.95984076112763,737.4400454968206,0,781.3998862579483,781.3998862579483,641.2498142828235,140.15007197512477
2019-06-30 00:00:00.000,0.1130273467735563,1.6,33.0819967709275,52.93119483348401,730.1508019374435,0,783.0819967709275,783.0819967709275,665.7870518017763,117.29494496915117
2019-07-01 00:00:00.000,-0.0888564191064942,1.6,39.06466928451039,62.50347085521662,726.5611984292938,0,789.0646692845104,789.0646692845104,741.0391957831193,48.02547350139105
2019-07-02 00:00:00.000,0.0049127009946738,1.4,33.510834682588666,46.91516855562413,736.5956661269645,0,783.5108346825887,783.5108346825887,675.1931064282751,108.31772825431358
2019-07-03 00:00:00.000,-0.0408562867986947,1.4,33.7413148778171,47.237840828943945,736.5034740488732,0,783.7413148778171,783.7413148778171,678.5101282738223,105.23118660399484
2019-07-04 00:00:00.000,0.0294864539799419,1.4,31.811352105158676,44.535892947222145,737.2754591579366,0,781.8113521051587,781.8113521051587,650.7887238772479,131.0226282279108
2019-07-05 00:00:00.000,-0.0115175408362313,1.4,33.12455766300263,46.37438072820368,736.7501769347989,0,783.1245576630026,783.1245576630026,669.9781756345195,113.14638202848312
2019-07-06 00:00:00.000,-0.0158686082909955,1.4,32.590438839210606,45.62661437489484,736.9638244643157,0,782.5904388392106,782.5904388392106,662.2616746372652,120.32876420194543
2019-07-07 00:00:00.000,0.0014965998590206,1.4,31.86640796805102,44.612971155271424,737.2534368127796,0,781.866407968051,781.866407968051,651.7525035363077,130.11390443174332
2019-07-08 00:00:00.000,0.0103446913136124,1.4,31.93317573439242,44.70644602814939,737.2267297062431,0,781.9331757343924,781.9331757343924,652.7279162412165,129.20525949317596
2019-07-09 00:00:00.000,0.0270780567977118,1.4,32.39565011828233,45.353910165595266,737.0417399526871,0,782.3956501182823,782.3956501182823,659.4801850465094,122.91546507177293
2019-07-10 00:00:00.000,-0.0330501032800363,1.4,33.62374587374461,47.073244223242455,736.5505016505022,0,783.6237458737446,783.6237458737446,677.3376269541643,106.2861189195803
2019-07-11 00:00:00.000,-0.0940446384040605,1.6,32.06797029044003,51.30875246470405,730.759217825736,0,782.06797029044,782.06797029044,654.9515484278745,127.11642186256552
2019-07-12 00:00:00.000,-0.058869028854164,1.6,27.24265721793347,43.588251548693556,733.65440566924,0,777.2426572179335,777.2426572179335,593.3568668837955,183.88579033413794
2019-07-13 00:00:00.000,0.0283389137751726,1.4,24.67665917981094,34.547322851735316,740.1293363280756,0,774.6766591798109,774.6766591798109,558.4265243663971,216.25013481341387
2019-07-14 00:00:00.000,-0.0373728871119496,1.4,25.655692783269274,35.91796989657698,739.7377228866923,0,775.6556927832693,775.6556927832693,574.2517254901858,201.4039672930835
2019-07-15 00:00:00.000,-0.1252195785691308,1.6,24.31333454903404,38.90133527845447,735.4119992705796,0,774.313334549034,774.313334549034,552.7902805795987,221.5230539694353
2019-07-16 00:00:00.000,0.0162180251888717,1.4,19.442125739689573,27.2189760355654,742.2231497041241,0,769.4421257396896,769.4421257396896,483.57011460830984,285.87201113137974
2019-07-17 00:00:00.000,-0.1276080973795821,1.6,19.88356377864966,31.813702045839456,738.0698617328102,0,769.8835637786497,769.8835637786497,491.412666907613,278.47089687103664
2019-07-18 00:00:00.000,0.115332820567402,1.6,15.823877789979178,25.318204463966687,740.5056733260125,0,765.8238777899792,765.8238777899792,428.7044314553062,337.119446334673
2019-07-19 00:00:00.000,0.1201610692245269,1.6,18.74389772251061,29.99023635601698,738.7536613664936,0,768.7438977225106,768.7438977225106,478.1481227247911,290.5957749977195
2019-07-20 00:00:00.000,-0.0288045849246447,1.4,22.3475565893458,31.286579225084118,741.0609773642617,0,772.3475565893458,772.3475565893458,535.6029123991024,236.74464419024343
2019-07-21 00:00:00.000,0.022492844571599,1.4,21.446359661055226,30.024903525477313,741.421456135578,0,771.4463596610552,771.4463596610552,520.1750928230155,251.27126683803976
2019-07-22 00:00:00.000,-0.0067638669107985,1.4,22.121705149331092,30.970387209063528,741.1513179402675,0,772.1217051493311,772.1217051493311,531.8753103359006,240.24639481343047
2019-07-23 00:00:00.000,-0.0482438849510256,1.4,21.912225572072998,30.677115800902197,741.2351097711708,0,771.912225572073,771.912225572073,528.2777765236489,243.63444904842413
2019-07-24 00:00:00.000,-0.0469879545691371,1.4,20.432242326744927,28.605139257442897,741.827103069302,0,770.4322423267449,770.4322423267449,502.7916042508583,267.6406380758866
2019-07-25 00:00:00.000,0.041187481409131,1.4,19.08814534287228,26.72340348002119,742.3647418628511,0,769.0881453428723,769.0881453428723,479.1664551925754,289.92169015029685
2019-07-26 00:00:00.000,-0.0147950566726446,1.4,20.188815026894417,28.264341037652184,741.9244739892422,0,770.1888150268944,770.1888150268944,498.90211465769886,271.28670036919556
2019-07-27 00:00:00.000,0.010991619482823,1.4,19.770642499427368,27.678899499198312,742.091743000229,0,769.7706424994274,769.7706424994274,491.520829597236,278.24981290219137
2019-07-28 00:00:00.000,-0.0649486670682817,1.6,20.074878430425883,32.119805488681415,737.9550729417444,0,770.0748784304259,770.0748784304259,496.9234395240503,273.1514389063756
2019-07-29 00:00:00.000,0.0191676862334251,1.4,17.98873987744355,25.184235828420967,742.8045040490226,0,767.9887398774435,767.9887398774435,464.6489244919773,303.33981538546624
2019-07-30 00:00:00.000,0.0005571647263602,1.4,18.47146340783138,25.860048770963928,742.6114146368675,0,768.4714634078314,768.4714634078314,473.55516928533797,294.9162941224934
2019-07-31 00:00:00.000,0.0001806505524184,1.4,18.48587171482859,25.880220400760024,742.6056513140686,0,768.4858717148286,768.4858717148286,473.8190175216493,294.6668541931793
2019-08-01 00:00:00.000,0.0926947662223494,1.6,18.490546990940743,29.58487518550519,738.9056718054355,0,768.4905469909407,768.4905469909407,473.90461318891096,294.5859338020298
2019-08-02 00:00:00.000,-0.0027648037134628,1.4,21.232910079978524,29.726074111969933,741.5068359680085,0,771.2329100799785,771.2329100799785,517.83309052015,253.39981955982853
2019-08-03 00:00:00.000,-0.039214778127194,1.4,21.150723319886993,29.611012647841786,741.5397106720452,0,771.150723319887,771.150723319887,516.401383668526,254.74933965136097
2019-08-04 00:00:00.000,-0.0089649148941983,1.4,19.989534028780326,27.985347640292456,742.0041863884878,0,769.9895340287803,769.9895340287803,496.1508179833888,273.83871604539155
2019-08-05 00:00:00.000,-0.0112921851454945,1.4,19.738647768900478,27.634106876460667,742.1045408924398,0,769.7386477689005,769.7386477689005,491.70286812548085,278.03577964341963
2019-08-06 00:00:00.000,0.0331893017396289,1.6,19.426598317721073,31.082557308353717,738.3440410093674,0,769.4265983177211,769.4265983177211,486.15046830203727,283.2761300156838
2019-08-07 00:00:00.000,-0.0275765895246191,1.4,20.458206691067403,28.641489367494362,741.816717323573,0,770.4582066910674,770.4582066910674,502.2854628853755,268.1727438056919
2019-08-08 00:00:00.000,-0.029044980611423,1.4,19.6683720954062,27.535720933568676,742.1326511618375,0,769.6683720954062,769.6683720954062,488.43414285120224,281.23422924420396
2019-08-09 00:00:00.000,-0.0038919813464888,1.4,18.868597614769214,26.416036660676898,742.4525609540923,0,768.8685976147692,768.8685976147692,474.24758264213204,294.62101497263717
2019-08-10 00:00:00.000,-0.0702094992217912,1.4,18.765786892837696,26.27210164997277,742.4936852428649,0,768.7657868928377,768.7657868928377,472.4018198968715,296.3639669959662
2019-08-11 00:00:00.000,0.014022344760713,1.4,16.921235792489142,23.6897301094848,743.2315056830043,0,766.9212357924891,766.9212357924891,439.23472469044935,327.6865111020398
2019-08-12 00:00:00.000,0.0517319440327126,1.4,17.253421355372552,24.15478989752157,743.098631457851,0,767.2534213553726,767.2534213553726,445.39382543093575,321.8595959244368
2019-08-13 00:00:00.000,-0.0495122005417272,1.4,18.502995594473077,25.904193832262308,742.5988017622108,0,768.5029955944731,768.5029955944731,468.43491388064473,300.06808171382835
2019-08-14 00:00:00.000,-0.01109613307423,1.4,17.22042195457834,24.108590736409678,743.1118312181686,0,767.2204219545783,767.2204219545783,445.2416704838395,321.9787514707388
2019-08-15 00:00:00.000,-0.1156868393317562,1.6,16.952909823534924,27.12465571765588,739.8282541058791,0,766.9529098235349,766.9529098235349,440.3012096579584,326.65170016557653
2019-08-16 00:00:00.000,0.0110942949677523,1.6,13.81494413559733,22.10391061695573,741.7110335186416,0,763.8149441355973,763.8149441355973,389.36415435868025,374.4507897769171
2019-08-17 00:00:00.000,-0.0220369673000417,1.4,14.06017143992267,19.684240015891735,744.3759314240309,0,764.0601714399227,764.0601714399227,393.6838751370049,370.37629630291775
2019-08-18 00:00:00.000,-0.0258739196816657,1.4,13.62639048636629,19.076946680912805,744.5494438054535,0,763.6263904863663,763.6263904863663,385.00827645405707,378.6181140323092
